MLS#,CPR,Photos,Original Price,Region,Sold Price,Sold Ratio,Orig. Ratio,Beds,Living Sq Ft,Land Sq Ft,Year,Days,Condition,Tax,Total Fees,Land.1,Building,Assessed Total,Assessed Ratio,Zoning,Flood Zone,View,Pool,Easements,Stories,SoldDate,ListDate,priceInc,priceDec,largeCPR,aboveOrig,fullBaths,halfBaths,rem5Yrs,Parking2,level,Basement,splitLevel
202103632,0,25,1195000,Metro,1295000,1.0837,0.9228,9,2912,6872,2006,4,4.0,611,0,756000,513300,1269300,0.9415,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-04-28,2021-02-20,0,0,0,0,3,1,0,3,1,0,0
202104951,0,25,850000,DiamondHd,890000,1.0471,0.9551,2,634,2000,1930,8,5.0,231,0,581000,210600,791600,1.0738,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-04-26,2021-03-04,0,0,0,0,1,0,0,1,1,0,0
202105108,0,25,1195000,DiamondHd,1135000,0.9498,1.0529,3,1940,3221,1975,12,5.0,292,0,699900,384600,1084500,1.1019,07 - R-3.5 Residential District,Zone X,1,0,1,2.0,2021-04-26,2021-03-04,0,0,0,1,2,1,0,2,1,0,0
202107015,0,25,1388000,Metro,1450000,1.0447,0.9572,3,1296,6825,1979,12,6.0,318,0,1074400,154700,1229100,1.1293,04 - R-7.5 Residential District,Zone X,1,0,1,1.0,2021-04-26,2021-03-17,0,0,0,0,2,0,0,2,1,0,0
202021713,0,25,988000,Metro,899000,1.0,1.099,6,1780,9734,1932,92,2.5,266,0,764600,268900,1033500,0.8699,07 - R-3.5 Residential District,Zone X,0,0,1,1.0,2021-04-23,2020-09-02,0,1,0,1,4,0,0,3,1,0,0
202101300,0,17,985000,Metro,930000,0.9442,1.0591,4,1024,5827,1973,37,4.5,204,0,637300,61000,698300,1.4106,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-04-23,2021-01-21,0,0,0,1,3,0,0,3,0,1,0
202104494,0,25,1250000,Metro,1196600,0.9573,1.0446,6,2232,3928,1970,14,6.0,252,0,637600,186700,813400,1.5368,05 - R-5 Residential District,Zone X,0,0,1,2.0,2021-04-23,2021-02-23,0,0,0,1,2,0,0,3,1,0,0
202023524,0,25,1200000,DiamondHd,925000,0.8409,1.2973,3,772,941680,1954,126,6.0,233,0,658100,144200,802300,1.3711,04 - R-7.5 Residential District,Zone D,1,0,1,1.0,2021-04-22,2020-09-09,0,1,0,1,1,0,0,3,0,0,0
202032487,0,19,1388000,Metro,1100000,0.9666,1.2618,9,2568,4514,1931,91,4.0,351,0,1083400,121100,1204500,0.9448,12 - A-2 Medium Density Apartme,Zone X,1,0,0,2.0,2021-04-22,2020-12-21,0,1,0,1,3,0,0,3,1,0,0
202101024,0,12,1277000,DiamondHd,1250000,0.9789,1.0216,3,864,5000,1958,20,6.0,378,0,870000,137400,1007400,1.2676,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-04-22,2021-01-15,0,0,0,1,1,0,1,2,0,0,0
202101455,0,25,1285000,Metro,1285000,1.0,1.0,3,1405,5170,1925,18,6.0,240,0,1013600,160700,1174300,1.0943,04 - R-7.5 Residential District,Zone X,1,0,0,1.0,2021-04-22,2021-02-03,0,0,0,0,2,1,0,2,1,0,0
202109800,0,21,1495000,Metro,1475000,0.9866,1.0136,3,2308,14241,1950,101,5.0,605,0,1119300,143300,1262600,1.1841,04 - R-7.5 Residential District,Zone X,1,0,1,2.0,2021-04-22,2021-01-11,0,0,0,1,2,1,0,3,0,0,0
202102341,0,14,775000,Metro,825000,1.0645,0.9394,3,976,5000,1952,8,4.0,219,0,623700,83800,707500,1.0954,07 - R-3.5 Residential District,Zone X,1,0,1,1.0,2021-04-21,2021-02-03,0,0,0,0,2,0,0,2,1,0,0
202106882,0,24,965000,Metro,999999,1.0363,0.965,3,1224,3850,1926,3,6.0,203,0,590700,105600,696300,1.3859,05 - R-5 Residential District,Zone AE,0,0,1,1.0,2021-04-21,2021-03-16,0,0,0,0,2,0,1,3,1,0,0
202102084,0,24,1100000,Metro,990000,0.991,1.1111,5,1518,5056,1950,25,4.5,281,0,825500,139000,964500,1.0358,05 - R-5 Residential District,Zone X,0,0,1,2.0,2021-04-21,2021-02-01,0,1,0,1,2,0,0,3,0,0,0
202024962,0,17,1399000,Metro,949000,0.949,1.4742,3,1344,8922,1946,146,4.0,165,0,577000,97400,674400,1.4828,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-04-21,2020-09-29,0,1,0,1,2,0,1,2,0,0,0
202025176,0,8,1650000,DiamondHd,1200000,0.7273,1.375,8,2608,7231,1953,51,5.0,326,0,791200,247500,1038700,1.5885,03 - R10 - Residential District,Zone AE,1,0,1,1.0,2021-04-21,2020-10-02,0,0,0,1,5,0,0,2,1,0,0
202101383,0,25,888000,Metro,935000,1.0529,0.9497,3,1248,5002,1969,11,4.0,218,0,775100,112400,887500,1.0006,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-04-20,2021-02-18,0,0,0,0,1,1,0,2,0,0,0
202109773,0,1,1100000,Metro,1000000,0.9091,1.1,3,1900,6000,1997,46,4.0,257,0,7260000,292900,1020900,1.0775,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-04-20,2021-03-05,0,0,0,1,2,0,0,2,1,0,0
202102066,0,13,1098000,Metro,1188000,1.082,0.9242,9,3035,5000,1972,17,3.5,492,0,660000,404200,1064200,1.0318,05 - R-5 Residential District,Zone X,0,0,1,2.0,2021-04-19,2021-02-05,0,0,0,0,5,2,0,3,1,0,0
202109788,0,1,1100000,HawaiiKai,1070000,0.9727,1.028,4,1566,9459,1975,60,5.5,125,0,697500,156000,853500,1.2888,05 - R-5 Residential District,Zone A,1,0,1,1.0,2021-04-19,2021-02-18,0,0,0,1,2,0,0,2,0,0,0
202029465,1,25,1325000,DiamondHd,1325000,1.0,1.0,4,2646,3834,1989,13,6.0,659,575,689900,634100,1324000,1.0008,04 - R-7.5 Residential District,Zone X,1,1,1,3.0,2021-04-19,2021-02-05,0,0,1,0,3,1,1,2,0,0,0
202028834,0,25,1499000,DiamondHd,1380000,0.9942,1.0862,4,2979,10070,1954,100,5.0,340,0,986800,318300,1305100,1.0635,04 - R-7.5 Residential District,Zone X,1,0,1,2.0,2021-04-19,2020-11-09,0,1,0,1,3,1,0,3,0,0,0
202021093,0,9,1098000,Metro,1030000,1.0,1.066,4,1536,8400,1926,103,3.0,516,0,1030400,130600,1161000,0.8872,03 - R10 - Residential District,Zone X,1,0,0,2.0,2021-04-16,2020-08-21,0,1,0,1,2,0,0,2,0,0,0
202106677,0,1,1200000,DiamondHd,1150000,0.9583,1.0435,6,1896,11277,1960,1,4.0,279,0,856600,12700,869300,1.3804,03 - R10 - Residential District,Zone AE,1,0,1,1.0,2021-04-16,2021-03-09,0,0,0,1,2,0,0,2,1,0,0
202106665,0,25,1369000,DiamondHd,1400000,1.0226,0.9779,3,1096,5000,1951,7,5.0,321,0,738700,117100,855800,1.5997,05 - R-5 Residential District,Zone X,1,1,1,1.0,2021-04-16,2021-03-10,0,0,0,0,2,0,1,3,1,0,0
202107543,0,22,852500,DiamondHd,960000,1.1261,0.888,2,832,5625,1925,9,4.0,234,0,745900,55700,801600,1.0635,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-04-15,2021-03-23,0,0,0,0,1,0,0,1,0,1,0
202104058,0,22,856000,Metro,900000,1.0514,0.9511,3,1271,5250,1954,5,4.0,240,0,729000,87100,816100,1.0489,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-04-15,2021-02-15,0,0,0,0,1,1,0,3,1,0,0
202030150,0,25,1395000,DiamondHd,1241000,0.8896,1.1241,6,1810,5600,1988,85,4.0,253,0,679800,285400,965200,1.4453,04 - R-7.5 Residential District,Zone D,1,0,1,2.0,2021-04-15,2020-12-01,0,0,0,1,4,0,1,3,0,0,0
202106278,0,25,975000,HawaiiKai,1050000,1.0769,0.9286,4,1883,4202,1986,6,5.0,235,0,648700,255900,904600,1.0778,05 - R-5 Residential District,Zone D,1,0,1,2.0,2021-04-14,2021-03-04,0,0,0,0,3,1,0,2,0,0,0
202100947,0,20,980000,Metro,1015000,1.0357,0.9655,5,1441,4053,1940,7,3.0,307,0,1013300,79700,1093000,0.8966,12 - A-2 Medium Density Apartme,Zone X,0,0,0,1.0,2021-04-14,2021-01-27,0,0,0,0,2,1,0,1,1,0,0
202100903,0,25,1090000,HawaiiKai,1228000,1.1266,0.8876,3,1560,5455,1973,9,5.5,233,14,705700,192500,898200,1.2135,05 - R-5 Residential District,Zone D,1,0,0,2.0,2021-04-13,2021-02-02,0,0,0,0,2,1,0,2,1,0,0
202107258,0,7,1369999,DiamondHd,1350000,0.9854,1.0148,5,1669,6191,1950,0,5.5,210,0,846000,79900,925900,1.4796,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-04-13,2021-03-18,0,0,0,1,2,0,1,1,0,0,0
202101437,0,15,925000,DiamondHd,900000,1.0011,1.0278,3,924,2200,1964,34,5.0,271,0,619200,309700,928900,0.9678,07 - R-3.5 Residential District,Zone X,1,0,0,1.0,2021-04-12,2021-01-22,0,1,0,1,1,1,1,3,1,0,0
202028541,0,23,972000,DiamondHd,928000,0.977,1.0474,3,1536,7500,1977,138,5.0,187,0,646900,134100,781000,1.2161,04 - R-7.5 Residential District,Zone X,1,0,0,1.0,2021-04-12,2020-11-02,0,1,0,1,2,0,0,2,0,0,0
202028007,0,12,940000,DiamondHd,897500,0.9548,1.0474,3,923,6875,1951,94,3.0,275,0,855000,86500,941500,0.9984,05 - R-5 Residential District,Zone X,0,0,1,1.0,2021-04-09,2020-10-26,0,0,0,1,1,0,0,2,1,0,0
202102112,0,25,1275000,DiamondHd,1175000,0.9216,1.0851,8,2082,6675,1931,20,4.5,418,0,840600,208000,1048600,1.2159,05 - R-5 Residential District,Zone X,0,0,0,2.0,2021-04-09,2021-02-02,0,0,0,1,6,0,0,3,1,0,0
202101984,0,25,838000,HawaiiKai,910000,1.0859,0.9209,3,1032,3826,1985,8,5.0,234,0,612500,189300,801800,1.0451,05 - R-5 Residential District,Zone D,1,0,0,1.0,2021-04-08,2021-02-01,0,0,0,0,2,0,0,2,1,0,0
202101591,1,19,935000,Metro,950000,1.016,0.9842,3,1597,2084,2008,14,5.0,278,0,610100,299600,909700,1.0278,12 - A-2 Medium Density Apartme,Zone X,0,0,1,2.0,2021-04-08,2021-01-25,0,0,0,0,2,0,0,2,1,0,0
202104240,0,25,989000,DiamondHd,1228800,1.1171,0.8049,3,1155,5574,1956,5,5.5,214,0,814700,17900,832600,1.3212,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-04-08,2021-02-17,1,0,0,0,2,0,1,2,0,0,0
202101116,0,17,1198000,HawaiiKai,1210000,0.9308,0.9901,3,1288,6986,1963,4,5.0,289,40,991400,139000,1130400,1.15,05 - R-5 Residential District,Zone AE,1,0,1,1.0,2021-04-08,2021-01-18,1,0,0,0,2,0,1,3,1,0,0
202101332,0,13,1350000,DiamondHd,1343000,0.9948,1.0052,3,1636,5000,2010,6,6.0,322,0,850000,398600,1248600,1.0812,00 - Residential,Zone A,1,0,0,1.0,2021-04-08,2021-02-12,0,0,0,1,3,0,0,2,0,0,0
202100738,1,14,949000,Metro,920000,0.9735,1.0315,4,1321,1502,2015,36,6.0,242,0,587700,341700,929400,1.0168,12 - A-2 Medium Density Apartme,Zone X,0,0,0,2.0,2021-04-07,2021-01-12,0,1,0,1,2,0,0,2,1,0,0
202102370,0,25,1088000,DiamondHd,1088000,1.0,1.0,4,1596,7500,1968,5,4.5,283,0,793400,130500,923900,1.1776,04 - R-7.5 Residential District,Zone D,1,0,0,1.0,2021-04-07,2021-02-04,0,0,0,0,2,0,1,2,0,0,0
202105209,0,24,1100000,HawaiiKai,1195000,1.0622,0.9205,3,1697,5950,1973,9,5.0,392,0,754100,265500,1019600,1.1034,05 - R-5 Residential District,Zone D,1,0,0,2.0,2021-04-07,2021-03-03,1,0,0,0,2,0,0,2,0,0,1
202101933,0,11,1300000,HawaiiKai,1400000,1.0769,0.9286,4,1232,6927,1962,1,4.0,280,0,1001900,100600,1102500,1.1791,05 - R-5 Residential District,Zone AE,1,0,0,1.0,2021-04-07,2021-01-28,0,0,0,0,2,0,0,2,1,0,0
202103694,0,20,899000,HawaiiKai,971000,1.0801,0.9258,4,1444,6000,1970,12,2.0,201,0,756000,74300,830300,1.0827,05 - R-5 Residential District,Zone D,1,0,0,1.0,2021-04-06,2021-02-17,0,0,0,0,2,0,0,3,0,0,0
202102093,1,21,1100000,DiamondHd,1135000,0.987,0.9692,3,1740,5517,1956,4,5.0,178,0,605800,144700,750500,1.5323,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-04-06,2021-02-01,1,0,0,0,3,0,1,2,0,0,0
202024324,0,13,1350000,Metro,1234000,0.9529,1.094,9,3344,4994,1986,96,5.0,571,0,659800,454000,1113800,1.1627,07 - R-3.5 Residential District,Zone X,1,0,0,2.0,2021-04-06,2020-09-24,0,1,0,1,5,0,1,3,1,0,0
202103715,0,25,1490000,DiamondHd,1460000,0.9799,1.0205,7,3462,5497,1993,10,4.5,277,0,606700,481400,1088100,1.3694,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-04-06,2021-02-08,0,0,0,1,4,0,0,3,1,0,0
202020438,0,9,860000,DiamondHd,800000,0.9302,1.075,6,1764,6000,1953,45,2.5,222,0,880000,81300,961300,0.8946,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-04-05,2020-08-13,0,0,0,1,2,0,0,3,1,0,0
202104086,0,11,899000,DiamondHd,915000,1.0178,0.9825,3,840,3181,1970,4,4.0,200,0,728100,171900,900000,0.9989,07 - R-3.5 Residential District,Zone X,1,0,0,1.0,2021-04-05,2021-02-15,0,0,0,0,1,1,0,2,1,0,0
202100794,0,25,960000,Metro,985000,1.026,0.9746,4,1296,6017,1969,12,4.5,241,0,826300,138700,965000,0.9948,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-04-05,2021-01-19,0,0,0,0,2,0,0,2,0,0,0
202029406,0,25,1199000,DiamondHd,1150000,0.9591,1.0426,3,2180,5200,1988,81,6.0,275,0,700100,382500,1082600,1.1075,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-04-05,2020-11-17,0,0,0,1,3,0,0,2,1,0,0
202031528,0,21,1225000,HawaiiKai,1135000,0.9265,1.0793,3,2033,6000,1979,73,3.0,433,321,800000,266700,1066700,1.1484,05 - R-5 Residential District,Zone D,1,1,1,1.0,2021-04-05,2020-12-07,0,0,0,1,2,1,0,2,1,0,0
202100727,0,25,1295000,Metro,1278500,0.9873,1.0129,2,2122,4076,1992,10,6.0,353,0,707900,601400,1309300,0.9891,05 - R-5 Residential District,Zone X,1,1,1,3.0,2021-04-05,2021-01-12,0,0,0,1,2,0,0,2,0,0,0
202100544,1,25,1300000,DiamondHd,1300000,1.0,1.0,4,2122,880827,1973,41,6.0,304,1231,1021300,179400,1200700,1.0827,04 - R-7.5 Residential District,Zone D,1,1,0,2.0,2021-04-05,2021-01-09,0,0,1,0,2,1,1,3,0,0,1
202023584,1,24,1245000,Metro,1230000,0.988,1.0122,5,2216,3005,2019,102,6.0,848,0,997800,542400,1540200,0.8083,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-04-01,2020-09-10,0,0,0,1,3,0,0,3,1,0,0
202106300,0,25,1250000,DiamondHd,1365000,1.092,0.9158,4,1610,7626,1964,8,4.5,277,0,926400,186700,1113100,1.123,04 - R-7.5 Residential District,Zone D,1,1,0,1.0,2021-04-01,2021-03-04,0,0,0,0,2,0,0,3,1,0,0
202028514,1,10,1290000,DiamondHd,1290000,1.0,1.0,3,3058,3037,2019,110,6.0,677,0,498000,847000,1345000,0.9591,05 - R-5 Residential District,Zone X,1,0,1,3.0,2021-04-01,2020-11-03,0,0,1,0,3,1,0,3,0,0,0
202103546,0,20,1375000,Metro,1430000,1.04,0.9615,3,1504,7500,1961,7,5.0,316,0,1072500,111200,1183700,1.1616,04 - R-7.5 Residential District,Zone X,1,0,0,1.0,2021-04-01,2021-02-06,0,0,0,0,2,0,0,3,1,0,0
202101768,0,13,899000,DiamondHd,950000,1.0567,0.9463,4,1332,6000,1950,9,5.0,250,0,855800,14000,869800,1.0336,05 - R-5 Residential District,Zone X,1,0,0,3.0,2021-03-31,2021-02-04,0,0,0,0,2,0,1,2,0,0,0
202001845,0,25,938000,HawaiiKai,1050000,1.1053,0.8933,4,1956,7368,1993,357,5.0,251,62,642000,218300,860300,1.1043,05 - R-5 Residential District,Zone D,1,0,1,2.0,2021-03-31,2020-01-27,1,0,0,0,2,0,0,3,0,0,0
202102178,0,15,1088888,DiamondHd,1142000,1.0488,0.9535,6,3304,6930,1940,2,4.0,229,0,873200,52300,925500,1.1765,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-03-31,2021-02-07,0,0,0,0,3,0,0,3,0,1,0
202101947,0,24,1175000,Metro,1150000,0.9787,1.0217,5,2056,6121,1971,13,5.0,220,0,687700,234700,922400,1.2739,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-03-31,2021-02-01,0,0,0,1,4,0,0,2,0,1,0
202017785,0,22,1249000,DiamondHd,1100000,0.9174,1.1355,6,2816,5236,1952,194,4.5,290,0,831900,162400,994300,1.2059,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-03-31,2020-07-31,0,1,0,1,3,0,0,3,0,0,0
202109072,0,1,1095000,DiamondHd,950000,0.8676,1.1526,3,1562,8101,1951,77,5.0,287,0,849500,119600,969100,1.1299,04 - R-7.5 Residential District,Zone AE,1,0,1,1.0,2021-03-30,2021-01-12,0,0,0,1,2,0,0,2,1,0,0
202028901,0,25,1250000,HawaiiKai,1360000,1.088,0.9191,3,1791,9546,1973,10,5.0,262,14,846800,257100,1103900,1.1323,05 - R-5 Residential District,Zone D,1,1,0,2.0,2021-03-30,2021-01-25,0,0,0,0,2,1,0,2,1,0,0
202007644,0,8,1395000,DiamondHd,1300000,0.9319,1.0731,7,2492,7500,1946,288,1.5,478,0,1875000,142800,2017800,0.6913,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-03-30,2020-04-13,0,0,0,1,4,0,0,3,1,0,0
202100804,1,25,868000,Metro,845000,0.9735,1.0272,3,1120,4154,1959,27,6.0,207,70,689500,20400,709900,1.2227,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-03-29,2021-01-15,0,0,0,1,2,0,1,2,0,0,0
202105011,0,18,996000,Metro,1100000,1.1044,0.9055,2,1146,2475,1937,7,4.0,341,0,1087200,83600,1170800,0.8507,12 - A-2 Medium Density Apartme,Zone AE,1,0,1,1.0,2021-03-29,2021-03-02,0,0,0,0,2,0,0,1,1,0,0
202104987,0,22,1199000,HawaiiKai,1358000,1.1326,0.8829,3,2001,16181,1984,9,5.0,284,0,754900,270800,1025700,1.169,05 - R-5 Residential District,Zone D,1,0,1,,2021-03-29,2021-03-02,0,0,0,0,2,0,1,2,0,0,1
202101171,1,20,1375000,Metro,1325000,0.9636,1.0377,3,2618,13261,2002,17,5.5,224,0,458300,407900,866200,1.5874,05 - R-5 Residential District,Zone X,1,0,1,3.0,2021-03-29,2021-01-19,0,0,0,1,3,1,0,2,0,0,1
202101751,1,20,1460000,HawaiiKai,1475000,1.0103,0.9898,4,2330,3702,2002,9,6.0,651,437,729400,586200,1315600,1.1098,11 - A-1 Low Density Apartment,Zone D,1,1,1,2.0,2021-03-29,2021-02-05,0,0,1,0,3,0,1,2,1,0,0
202030375,0,24,885000,DiamondHd,870000,1.0,1.0172,3,1372,8932,1947,48,4.0,210,0,615800,203500,819300,1.0619,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-03-25,2020-12-03,0,1,0,1,2,0,0,2,0,0,0
202031933,0,23,1050000,Metro,1083500,1.0319,0.9691,3,1230,7681,1970,8,5.0,59,0,788900,119000,907900,1.1565,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-03-25,2021-02-03,0,0,0,0,2,0,1,3,0,0,0
202101334,0,25,1375000,Metro,1450000,1.0545,0.9483,3,1880,7500,1961,9,5.0,291,0,990000,105300,1095300,1.2554,04 - R-7.5 Residential District,Zone X,1,0,0,1.0,2021-03-25,2021-02-01,0,0,0,0,2,0,0,2,1,0,0
202018718,0,22,1525000,Metro,1350000,0.931,1.1296,4,1872,10542,1957,192,5.0,663,0,1117500,212500,1330000,1.0902,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-03-25,2020-08-05,0,1,0,1,2,0,1,3,1,0,1
202101524,0,20,885000,Metro,865000,0.9774,1.0231,3,1836,3256,1975,1,4.0,239,0,617100,199100,816200,1.0843,03 - R10 - Residential District,Zone X,1,0,1,2.0,2021-03-24,2021-02-02,0,0,0,1,2,0,0,3,1,0,0
202011148,0,20,899999,Metro,888000,0.9867,1.0135,2,1965,5000,1958,254,3.5,228,0,703000,157800,860800,1.0455,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-03-24,2020-05-16,0,0,0,1,2,0,0,2,0,1,0
202100960,0,19,925000,DiamondHd,935000,1.0108,0.9893,3,1592,7834,1967,7,5.0,216,0,674900,164000,838900,1.1026,04 - R-7.5 Residential District,Zone X,1,0,0,1.0,2021-03-24,2021-01-21,0,0,0,0,2,0,0,2,0,0,0
202104688,0,1,949000,Metro,900000,0.9484,1.0544,3,1664,6007,1975,3,4.0,228,0,565200,216600,781800,1.2139,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-03-24,2021-02-28,0,0,0,1,2,0,0,2,1,0,0
202100651,1,25,775000,Metro,812500,1.0484,0.9538,4,1077,2827,1935,8,4.5,195,0,601100,104000,705100,1.0991,12 - A-2 Medium Density Apartme,Zone X,1,0,0,1.0,2021-03-23,2021-01-12,0,0,0,0,2,0,0,1,0,1,0
202032682,0,25,1200000,HawaiiKai,1110000,0.925,1.0811,4,2077,5535,1966,7,5.0,271,0,729000,199500,928500,1.2924,05 - R-5 Residential District,Zone D,1,0,0,1.0,2021-03-23,2021-01-02,0,0,0,1,3,0,1,2,1,0,0
202102240,0,25,1299000,DiamondHd,1380000,1.0624,0.9413,5,1984,8320,1965,3,5.0,303,0,927700,133700,1061400,1.2239,04 - R-7.5 Residential District,Zone D,1,0,1,,2021-03-23,2021-02-18,0,0,0,0,3,0,1,3,0,0,1
202101934,0,18,1575000,HawaiiKai,1500000,0.9524,1.05,4,1864,9300,1961,10,6.0,385,40,1201200,260800,1462000,1.0773,05 - R-5 Residential District,Zone AE,1,0,1,1.0,2021-03-23,2021-01-28,0,0,0,1,3,0,1,3,1,0,0
202032065,0,25,1130888,DiamondHd,1130888,1.0,1.0,2,1441,7504,1951,20,5.0,246,0,862700,81900,944600,1.1972,04 - R-7.5 Residential District,Zone X,1,0,0,,2021-03-22,2020-12-15,0,0,0,0,2,0,1,3,0,1,0
202100918,0,15,949000,DiamondHd,945000,0.9958,1.0042,3,1328,5093,1962,4,4.0,247,0,826600,160500,987100,0.9614,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-03-19,2021-01-17,0,0,0,1,1,1,0,3,0,0,0
202025394,0,18,1100000,DiamondHd,935000,0.9397,1.1765,7,2484,3750,1940,118,5.0,203,0,567000,241100,808100,1.2313,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-03-18,2020-10-05,0,1,0,1,6,0,0,2,1,0,0
202103812,0,25,1349000,Metro,1300000,0.9637,1.0377,8,3694,5737,2020,188,6.0,217,0,669800,73400,743200,1.8151,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-03-18,2020-08-06,0,0,0,1,5,0,0,3,0,0,0
202101349,0,2,1599000,DiamondHd,1500000,0.9381,1.066,8,2994,5000,1986,1,5.0,330,0,821700,477600,1299300,1.2307,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-03-18,2021-01-19,0,0,0,1,4,0,0,3,1,0,0
202100959,0,25,1215000,HawaiiKai,1230000,1.0123,0.9878,4,2178,6534,1974,3,5.0,269,0,759200,301800,1061000,1.1451,05 - R-5 Residential District,Zone D,1,1,1,3.0,2021-03-17,2021-01-15,0,0,0,0,2,1,0,2,0,0,0
202025431,0,21,1310000,DiamondHd,1147000,0.9184,1.1421,4,1681,5300,1950,104,4.0,432,0,603600,461200,1064800,1.1729,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-03-17,2020-10-07,0,1,0,1,2,0,0,2,0,0,0
202032023,1,22,1265000,Metro,1245000,0.9842,1.0161,5,2216,3717,2019,12,6.0,885,0,1035100,547800,1582900,0.7992,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-03-17,2020-12-10,0,0,0,1,3,0,0,3,1,0,0
202030057,0,16,850000,Metro,850000,1.0,1.0,4,1596,5013,1964,31,4.0,246,0,681600,159900,841500,1.0101,07 - R-3.5 Residential District,Zone X,1,0,1,1.0,2021-03-16,2020-11-30,0,0,0,0,2,1,0,2,1,0,0
202101649,0,22,1000000,Metro,1100000,1.1,0.9091,5,3304,5014,1956,18,4.0,271,0,775500,153500,929000,1.0764,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-03-15,2021-01-29,0,0,0,0,5,1,0,2,1,1,1
202101397,0,20,1199000,HawaiiKai,1205000,1.005,0.995,3,1255,10541,1984,7,5.5,256,0,767900,211300,979200,1.2245,03 - R10 - Residential District,Zone D,1,0,0,1.0,2021-03-15,2021-01-21,0,0,0,0,2,0,1,2,0,0,0
202027759,0,7,1295000,DiamondHd,1300000,1.0039,0.9962,3,1135,7670,1931,6,5.0,212,0,816100,52000,868100,1.4918,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-03-15,2021-01-14,0,0,0,0,2,0,0,2,0,0,0
202103778,0,20,870000,Metro,880000,1.0115,0.9886,4,2912,6175,1968,6,2.0,274,0,715200,365100,1080300,0.8053,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-03-12,2021-02-12,0,0,0,0,2,0,0,2,0,0,0
202100638,0,25,875000,Metro,927000,1.0594,0.9439,6,2234,5000,1959,11,4.0,245,0,655200,203100,858300,1.0195,07 - R-3.5 Residential District,Zone X,0,0,0,1.0,2021-03-12,2021-01-11,0,0,0,0,4,0,0,2,1,1,0
202032357,0,20,1090000,HawaiiKai,1150000,1.055,0.9478,4,1772,5800,1978,5,5.0,262,13,766100,273000,1039100,1.049,05 - R-5 Residential District,Zone D,1,1,1,1.0,2021-03-12,2021-01-19,0,0,0,0,2,0,0,2,1,0,1
202101076,0,23,1125000,Metro,1130000,1.0044,0.9956,5,1748,5303,1955,6,6.0,225,0,791800,106900,898700,1.2518,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-03-12,2021-01-16,0,0,0,0,2,2,0,2,1,0,0
202101271,0,15,1299000,DiamondHd,1300000,1.0008,0.9992,8,4201,6875,1975,3,4.0,304,0,855000,327900,1182900,1.0981,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-03-12,2021-01-20,0,0,0,0,3,0,0,3,1,0,0
202029243,0,23,1425000,DiamondHd,1390000,0.9754,1.0252,5,1760,5625,1948,70,6.0,217,0,881900,60100,942000,1.5127,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-03-12,2020-11-16,0,0,0,1,4,0,1,1,0,0,0
202028824,0,12,825000,DiamondHd,805000,0.9938,1.0248,3,840,5124,1955,68,5.5,155,0,577300,92900,530200,1.5277,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-03-11,2020-11-08,0,1,0,1,1,0,1,2,0,0,0
202101201,0,25,1299000,HawaiiKai,1315000,1.0123,0.9878,5,2484,7375,1975,6,5.0,290,0,697600,442900,1140500,1.139,05 - R-5 Residential District,Zone D,1,0,1,2.0,2021-03-11,2021-01-22,0,0,0,0,3,0,1,2,0,0,0
